Date,PM2.5AQI Value,Main Pollutant,Site Name,Site ID,Source
11/2/05,59,,,26-163-0016,AQS
11/3/05,71,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/4/05,58,,,26-163-0016,AQS
11/5/05,98,,,26-163-0016,AQS
11/6/05,49,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/7/05,52,,,26-163-0016,AQS
11/8/05,77,,,26-163-0016,AQS
11/9/05,57,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/10/05,29,,,26-163-0016,AQS
11/11/05,59,,,26-163-0016,AQS
11/12/05,81,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/13/05,44,,,26-163-0016,AQS
11/14/05,21,,,26-163-0016,AQS
11/15/05,55,,Oak Park,26-125-0001,AQS
11/16/05,19,,,26-163-0016,AQS
11/17/05,25,,Allen Park,26-163-0001,AQS
11/18/05,64,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/19/05,57,,,26-163-0016,AQS
11/20/05,56,,Allen Park,26-163-0001,AQS
11/21/05,77,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/22/05,12,,Allen Park,26-163-0001,AQS
11/23/05,45,,,26-163-0016,AQS
11/24/05,64,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/25/05,25,,Allen Park,26-163-0001,AQS
11/26/05,54,,Allen Park,26-163-0001,AQS
11/27/05,85,,East 7 Mile,26-163-0019,AQS
11/28/05,32,,,26-163-0016,AQS
11/29/05,28,,Allen Park,26-163-0001,AQS
11/30/05,62,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/1/05,60,,Allen Park,26-163-0001,AQS
12/2/05,22,,Allen Park,26-163-0001,AQS
12/3/05,83,,Allen Park,26-163-0001,AQS
12/4/05,35,,Allen Park,26-163-0001,AQS
12/5/05,52,,Allen Park,26-163-0001,AQS
12/6/05,106,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/7/05,77,,Allen Park,26-163-0001,AQS
12/8/05,72,,,26-163-0016,AQS
12/9/05,83,,Allen Park,26-163-0001,AQS
12/10/05,71,,,26-163-0016,AQS
12/11/05,60,,,26-163-0016,AQS
12/12/05,37,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/13/05,89,,Allen Park,26-163-0001,AQS
12/14/05,67,,Allen Park,26-163-0001,AQS
12/15/05,79,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/16/05,49,,,26-163-0016,AQS
12/17/05,56,,Allen Park,26-163-0001,AQS
12/18/05,92,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/19/05,69,,Allen Park,26-163-0001,AQS
12/20/05,67,,Allen Park,26-163-0001,AQS
12/21/05,91,,92 FEET FROM WHE STREET,26-163-0036,AQS
12/22/05,87,,,26-163-0016,AQS
12/23/05,91,,,26-163-0016,AQS
12/24/05,107,,Port Huron,26-147-0005,AQS
12/25/05,81,,Allen Park,26-163-0001,AQS
12/26/05,31,,Allen Park,26-163-0001,AQS
12/27/05,70,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/28/05,80,,,26-163-0016,AQS
12/29/05,33,,Allen Park,26-163-0001,AQS
12/30/05,42,,Allen Park,26-163-0001,AQS
12/31/05,39,,Allen Park,26-163-0001,AQS
1/1/06,58,,Allen Park,26-163-0001,AQS
1/2/06,63,,Port Huron,26-147-0005,AQS
1/3/06,66,,,26-163-0016,AQS
1/4/06,55,,,26-163-0016,AQS
1/5/06,22,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/6/06,20,,,26-163-0016,AQS
1/7/06,60,,Allen Park,26-163-0001,AQS
1/8/06,79,,Allen Park,26-163-0001,AQS
1/9/06,62,,Allen Park,26-163-0001,AQS
1/10/06,50,,Allen Park,26-163-0001,AQS
1/11/06,81,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/12/06,54,,,26-163-0016,AQS
1/13/06,54,,,26-163-0016,AQS
1/14/06,17,,Allen Park,26-163-0001,AQS
1/15/06,26,,Allen Park,26-163-0001,AQS
1/16/06,24,,Allen Park,26-163-0001,AQS
1/17/06,53,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/19/06,60,,,26-163-0016,AQS
1/20/06,77,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/21/06,33,,Allen Park,26-163-0001,AQS
1/22/06,59,,Allen Park,26-163-0001,AQS
1/23/06,69,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/24/06,57,,Allen Park,26-163-0001,AQS
1/25/06,13,,Allen Park,26-163-0001,AQS
1/26/06,50,,Southwestern H.S.,26-163-0015,AQS
1/27/06,69,,,26-163-0016,AQS
1/28/06,63,,,26-163-0016,AQS
1/29/06,70,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/30/06,42,,Allen Park,26-163-0001,AQS
1/31/06,25,,,26-163-0016,AQS
2/1/06,75,,Southwestern H.S.,26-163-0015,AQS
2/2/06,64,,Allen Park,26-163-0001,AQS
2/3/06,54,,,26-163-0016,AQS
2/4/06,57,,Allen Park,26-163-0001,AQS
2/5/06,11,,,26-163-0016,AQS
2/6/06,19,,Allen Park,26-163-0001,AQS
2/7/06,30,,Southwestern H.S.,26-163-0015,AQS
2/8/06,31,,Allen Park,26-163-0001,AQS
2/9/06,46,,Allen Park,26-163-0001,AQS
2/10/06,93,,92 FEET FROM WHE STREET,26-163-0036,AQS
2/11/06,91,,Allen Park,26-163-0001,AQS
2/12/06,53,,Allen Park,26-163-0001,AQS
2/13/06,67,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/14/06,78,,,26-163-0016,AQS
2/15/06,85,,,26-163-0016,AQS
2/16/06,94,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/17/06,17,,,26-163-0016,AQS
2/18/06,25,,Allen Park,26-163-0001,AQS
2/19/06,69,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/20/06,62,,Allen Park,26-163-0001,AQS
2/21/06,77,,Allen Park,26-163-0001,AQS
2/22/06,121,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/23/06,64,,Allen Park,26-163-0001,AQS
2/24/06,28,,Allen Park,26-163-0001,AQS
2/25/06,50,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/26/06,15,,Allen Park,26-163-0001,AQS
2/27/06,52,,Allen Park,26-163-0001,AQS
2/28/06,49,,Southwestern H.S.,26-163-0015,AQS
3/1/06,54,,,26-163-0016,AQS
3/2/06,60,,Allen Park,26-163-0001,AQS
3/3/06,39,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
3/4/06,31,,Allen Park,26-163-0001,AQS
3/5/06,60,,,26-163-0016,AQS
3/6/06,51,,Allen Park,26-163-0001,AQS
3/7/06,47,,Allen Park,26-163-0001,AQS
3/8/06,82,,,26-163-0016,AQS
3/9/06,127,,Southwestern H.S.,26-163-0015,AQS
3/10/06,54,,,26-163-0016,AQS
3/11/06,84,,,26-163-0016,AQS
3/12/06,79,,Port Huron,26-147-0005,AQS
3/13/06,32,,,26-163-0016,AQS
3/14/06,24,,,26-163-0016,AQS
3/15/06,28,,East 7 Mile,26-163-0019,AQS
3/16/06,40,,,26-163-0016,AQS
3/17/06,25,,Allen Park,26-163-0001,AQS
3/18/06,27,,Allen Park,26-163-0001,AQS
3/19/06,18,,,26-163-0016,AQS
3/20/06,31,,Allen Park,26-163-0001,AQS
3/21/06,36,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
3/22/06,22,,Allen Park,26-163-0001,AQS
3/23/06,40,,Allen Park,26-163-0001,AQS
3/24/06,83,,East 7 Mile,26-163-0019,AQS
3/25/06,52,,,26-163-0016,AQS
3/26/06,29,,Allen Park,26-163-0001,AQS
3/27/06,84,,Southwestern H.S.,26-163-0015,AQS
3/28/06,106,,,26-163-0016,AQS
3/29/06,146,,,26-163-0016,AQS
3/30/06,146,,Port Huron,26-147-0005,AQS
3/31/06,73,,Allen Park,26-163-0001,AQS
4/1/06,42,,Allen Park,26-163-0001,AQS
4/2/06,61,,Allen Park,26-163-0001,AQS
4/3/06,43,,Allen Park,26-163-0001,AQS
4/4/06,29,,Allen Park,26-163-0001,AQS
4/5/06,59,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
4/6/06,55,,Allen Park,26-163-0001,AQS
4/7/06,54,,Allen Park,26-163-0001,AQS
4/8/06,27,,Allen Park,26-163-0001,AQS
4/9/06,55,,Allen Park,26-163-0001,AQS
4/10/06,54,,Allen Park,26-163-0001,AQS
4/11/06,82,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
4/12/06,65,,Allen Park,26-163-0001,AQS
4/13/06,56,,Allen Park,26-163-0001,AQS
4/14/06,56,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
4/15/06,31,,Allen Park,26-163-0001,AQS
4/16/06,28,,Allen Park,26-163-0001,AQS
4/17/06,30,,Southwestern H.S.,26-163-0015,AQS
4/18/06,40,,Allen Park,26-163-0001,AQS
4/19/06,36,,Allen Park,26-163-0001,AQS
4/20/06,58,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
4/21/06,59,,Allen Park,26-163-0001,AQS
4/22/06,26,,Allen Park,26-163-0001,AQS
4/23/06,58,,FIA/Lafayette,26-163-0039,AQS
4/24/06,31,,Allen Park,26-163-0001,AQS
4/25/06,23,,Allen Park,26-163-0001,AQS
4/26/06,38,,Allen Park,26-163-0001,AQS
4/27/06,32,,Allen Park,26-163-0001,AQS
4/28/06,31,,Allen Park,26-163-0001,AQS
4/29/06,59,,Port Huron,26-147-0005,AQS
5/2/06,76,,Southwestern H.S.,26-163-0015,AQS
5/3/06,60,,Allen Park,26-163-0001,AQS
5/4/06,46,,Allen Park,26-163-0001,AQS
5/5/06,46,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/6/06,19,,Allen Park,26-163-0001,AQS
5/7/06,38,,Allen Park,26-163-0001,AQS
5/8/06,64,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/9/06,52,,Allen Park,26-163-0001,AQS
5/10/06,67,,Allen Park,26-163-0001,AQS
5/11/06,56,,Port Huron,26-147-0005,AQS
5/13/06,26,,Allen Park,26-163-0001,AQS
5/14/06,56,,Allen Park,26-163-0001,AQS
5/15/06,58,,Allen Park,26-163-0001,AQS
5/16/06,42,,Allen Park,26-163-0001,AQS
5/17/06,83,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/18/06,16,,Allen Park,26-163-0001,AQS
5/19/06,16,,Allen Park,26-163-0001,AQS
5/20/06,27,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/21/06,9,,Allen Park,26-163-0001,AQS
5/22/06,13,,Allen Park,26-163-0001,AQS
5/23/06,65,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/24/06,57,,Allen Park,26-163-0001,AQS
5/25/06,63,,Allen Park,26-163-0001,AQS
5/26/06,54,,Allen Park,26-163-0001,AQS
5/27/06,70,,Allen Park,26-163-0001,AQS
5/28/06,91,,Allen Park,26-163-0001,AQS
5/29/06,103,,Southwestern H.S.,26-163-0015,AQS
5/31/06,68,,Allen Park,26-163-0001,AQS
6/1/06,53,,Allen Park,26-163-0001,AQS
6/2/06,45,,Allen Park,26-163-0001,AQS
6/3/06,38,,Allen Park,26-163-0001,AQS
6/4/06,41,,Southwestern H.S.,26-163-0015,AQS
6/5/06,43,,Allen Park,26-163-0001,AQS
6/6/06,59,,Allen Park,26-163-0001,AQS
6/7/06,70,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
6/8/06,69,,Allen Park,26-163-0001,AQS
6/9/06,31,,Allen Park,26-163-0001,AQS
6/10/06,51,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
6/13/06,45,,Allen Park,26-163-0001,AQS
6/14/06,45,,Allen Park,26-163-0001,AQS
6/15/06,66,,Allen Park,26-163-0001,AQS
6/16/06,83,,Southwestern H.S.,26-163-0015,AQS
6/17/06,74,,Allen Park,26-163-0001,AQS
6/18/06,63,,Allen Park,26-163-0001,AQS
6/19/06,67,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
6/20/06,31,,Allen Park,26-163-0001,AQS
6/21/06,42,,Allen Park,26-163-0001,AQS
6/22/06,54,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
6/23/06,36,,Allen Park,26-163-0001,AQS
6/24/06,38,,Allen Park,26-163-0001,AQS
6/25/06,58,,Allen Park,26-163-0001,AQS
6/26/06,77,,Allen Park,26-163-0001,AQS
6/27/06,77,,Allen Park,26-163-0001,AQS
6/28/06,69,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
6/29/06,25,,Allen Park,26-163-0001,AQS
6/30/06,62,,Allen Park,26-163-0001,AQS
7/1/06,89,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/2/06,72,,Allen Park,26-163-0001,AQS
7/3/06,62,,Allen Park,26-163-0001,AQS
7/4/06,74,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/5/06,25,,Allen Park,26-163-0001,AQS
7/6/06,37,,Allen Park,26-163-0001,AQS
7/7/06,56,,Allen Park,26-163-0001,AQS
7/8/06,69,,Allen Park,26-163-0001,AQS
7/10/06,63,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/11/06,62,,Allen Park,26-163-0001,AQS
7/12/06,46,,Allen Park,26-163-0001,AQS
7/13/06,72,,92 FEET FROM WHE STREET,26-163-0036,AQS
7/14/06,60,,Allen Park,26-163-0001,AQS
7/15/06,54,,Allen Park,26-163-0001,AQS
7/16/06,64,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/17/06,76,,Allen Park,26-163-0001,AQS
7/18/06,33,,Allen Park,26-163-0001,AQS
7/19/06,59,,Allen Park,26-163-0001,AQS
7/20/06,72,,Allen Park,26-163-0001,AQS
7/21/06,42,,Allen Park,26-163-0001,AQS
7/22/06,25,,Allen Park,26-163-0001,AQS
7/23/06,43,,Allen Park,26-163-0001,AQS
7/24/06,53,,Allen Park,26-163-0001,AQS
7/25/06,85,,Newberry School,26-163-0038,AQS
7/26/06,90,,Allen Park,26-163-0001,AQS
7/27/06,56,,Allen Park,26-163-0001,AQS
7/28/06,82,,Newberry School,26-163-0038,AQS
7/29/06,67,,Allen Park,26-163-0001,AQS
7/30/06,63,,Allen Park,26-163-0001,AQS
7/31/06,74,,FIA/Lafayette,26-163-0039,AQS
8/1/06,68,,Allen Park,26-163-0001,AQS
8/2/06,61,,Allen Park,26-163-0001,AQS
8/3/06,38,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/4/06,39,,Allen Park,26-163-0001,AQS
8/5/06,30,,Allen Park,26-163-0001,AQS
8/6/06,83,,Allen Park,26-163-0001,AQS
8/7/06,77,,Allen Park,26-163-0001,AQS
8/8/06,43,,Allen Park,26-163-0001,AQS
8/9/06,81,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/10/06,61,,Allen Park,26-163-0001,AQS
8/11/06,29,,Allen Park,26-163-0001,AQS
8/12/06,33,,Allen Park,26-163-0001,AQS
8/13/06,47,,Allen Park,26-163-0001,AQS
8/14/06,78,,Allen Park,26-163-0001,AQS
8/15/06,35,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/17/06,38,,Allen Park,26-163-0001,AQS
8/18/06,87,,Allen Park,26-163-0001,AQS
8/19/06,97,,Allen Park,26-163-0001,AQS
8/20/06,19,,Allen Park,26-163-0001,AQS
8/21/06,53,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/22/06,52,,Allen Park,26-163-0001,AQS
8/23/06,58,,Allen Park,26-163-0001,AQS
8/24/06,70,,Allen Park,26-163-0001,AQS
8/25/06,77,,Allen Park,26-163-0001,AQS
8/26/06,93,,Allen Park,26-163-0001,AQS
8/27/06,81,,Allen Park,26-163-0001,AQS
8/28/06,51,,Allen Park,26-163-0001,AQS
8/29/06,51,,Allen Park,26-163-0001,AQS
8/30/06,54,,Allen Park,26-163-0001,AQS
8/31/06,24,,Allen Park,26-163-0001,AQS
9/2/06,33,,Allen Park,26-163-0001,AQS
9/3/06,25,,Allen Park,26-163-0001,AQS
9/4/06,52,,Allen Park,26-163-0001,AQS
9/5/06,58,,Allen Park,26-163-0001,AQS
9/6/06,50,,Allen Park,26-163-0001,AQS
9/7/06,52,,Allen Park,26-163-0001,AQS
9/8/06,96,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/9/06,47,,Allen Park,26-163-0001,AQS
9/10/06,26,,Allen Park,26-163-0001,AQS
9/11/06,33,,Southwestern H.S.,26-163-0015,AQS
9/12/06,35,,Allen Park,26-163-0001,AQS
9/13/06,41,,Allen Park,26-163-0001,AQS
9/14/06,56,,Allen Park,26-163-0001,AQS
9/15/06,55,,Allen Park,26-163-0001,AQS
9/16/06,56,,Allen Park,26-163-0001,AQS
9/17/06,89,,Southwestern H.S.,26-163-0015,AQS
9/18/06,58,,Allen Park,26-163-0001,AQS
9/19/06,20,,Allen Park,26-163-0001,AQS
9/20/06,24,,,26-163-0016,AQS
9/21/06,29,,Allen Park,26-163-0001,AQS
9/22/06,55,,Allen Park,26-163-0001,AQS
9/23/06,57,,Southwestern H.S.,26-163-0015,AQS
9/24/06,15,,Allen Park,26-163-0001,AQS
9/25/06,15,,Allen Park,26-163-0001,AQS
9/26/06,68,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/27/06,41,,Allen Park,26-163-0001,AQS
9/28/06,13,,Allen Park,26-163-0001,AQS
9/29/06,31,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/30/06,36,,Allen Park,26-163-0001,AQS
10/2/06,61,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/3/06,48,,Allen Park,26-163-0001,AQS
10/4/06,53,,Allen Park,26-163-0001,AQS
10/5/06,18,,Allen Park,26-163-0001,AQS
10/6/06,20,,Allen Park,26-163-0001,AQS
10/7/06,50,,Allen Park,26-163-0001,AQS
10/8/06,74,,Allen Park,26-163-0001,AQS
10/9/06,61,,Allen Park,26-163-0001,AQS
10/10/06,35,,Allen Park,26-163-0001,AQS
10/11/06,63,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/13/06,17,,Allen Park,26-163-0001,AQS
10/14/06,32,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/15/06,27,,Allen Park,26-163-0001,AQS
10/16/06,38,,Allen Park,26-163-0001,AQS
10/17/06,52,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/18/06,43,,Allen Park,26-163-0001,AQS
10/19/06,23,,Allen Park,26-163-0001,AQS
10/20/06,36,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/21/06,54,,Allen Park,26-163-0001,AQS
10/22/06,34,,Allen Park,26-163-0001,AQS
10/23/06,35,,Southwestern H.S.,26-163-0015,AQS
10/24/06,21,,Allen Park,26-163-0001,AQS
10/25/06,21,,Allen Park,26-163-0001,AQS
10/26/06,58,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/27/06,41,,Allen Park,26-163-0001,AQS
10/28/06,19,,Allen Park,26-163-0001,AQS
10/29/06,74,,Allen Park,26-163-0001,AQS
10/30/06,40,,Allen Park,26-163-0001,AQS
10/31/06,40,,Allen Park,26-163-0001,AQS
11/1/06,48,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/2/06,41,,Allen Park,26-163-0001,AQS
11/3/06,45,,Allen Park,26-163-0001,AQS
11/4/06,73,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/5/06,61,,Allen Park,26-163-0001,AQS
11/6/06,64,,Allen Park,26-163-0001,AQS
11/7/06,66,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/8/06,57,,Allen Park,26-163-0001,AQS
11/9/06,61,,Allen Park,26-163-0001,AQS
11/10/06,31,,Allen Park,26-163-0001,AQS
11/11/06,16,,Allen Park,26-163-0001,AQS
11/12/06,21,,Allen Park,26-163-0001,AQS
11/13/06,60,,Port Huron,26-147-0005,AQS
11/14/06,88,,Allen Park,26-163-0001,AQS
11/15/06,78,,Allen Park,26-163-0001,AQS
11/16/06,43,,92 FEET FROM WHE STREET,26-163-0036,AQS
11/17/06,28,,Allen Park,26-163-0001,AQS
11/18/06,63,,Allen Park,26-163-0001,AQS
11/19/06,36,,Southwestern H.S.,26-163-0015,AQS
11/20/06,25,,Allen Park,26-163-0001,AQS
11/21/06,53,,Allen Park,26-163-0001,AQS
11/22/06,80,,Allen Park,26-163-0001,AQS
11/23/06,110,,Allen Park,26-163-0001,AQS
11/24/06,69,,Allen Park,26-163-0001,AQS
11/25/06,89,,Oak Park,26-125-0001,AQS
11/26/06,89,,Allen Park,26-163-0001,AQS
11/27/06,95,,Allen Park,26-163-0001,AQS
11/28/06,85,,Southwestern H.S.,26-163-0015,AQS
11/29/06,63,,Allen Park,26-163-0001,AQS
11/30/06,24,,Allen Park,26-163-0001,AQS
12/1/06,31,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/2/06,38,,Allen Park,26-163-0001,AQS
12/3/06,38,,Allen Park,26-163-0001,AQS
12/4/06,66,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/5/06,59,,Allen Park,26-163-0001,AQS
12/6/06,57,,Allen Park,26-163-0001,AQS
12/7/06,154,,Allen Park,26-163-0001,AQS
12/8/06,26,,Allen Park,26-163-0001,AQS
12/9/06,43,,Allen Park,26-163-0001,AQS
12/10/06,66,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/11/06,58,,Allen Park,26-163-0001,AQS
12/12/06,62,,Allen Park,26-163-0001,AQS
12/13/06,121,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/14/06,69,,Allen Park,26-163-0001,AQS
12/15/06,31,,Allen Park,26-163-0001,AQS
12/16/06,81,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/17/06,91,,Allen Park,26-163-0001,AQS
12/18/06,37,,Allen Park,26-163-0001,AQS
12/19/06,190,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/20/06,95,,Allen Park,26-163-0001,AQS
12/21/06,73,,Allen Park,26-163-0001,AQS
12/22/06,70,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/23/06,52,,Allen Park,26-163-0001,AQS
12/24/06,38,,Allen Park,26-163-0001,AQS
12/25/06,98,,East 7 Mile,26-163-0019,AQS
12/26/06,51,,Allen Park,26-163-0001,AQS
12/27/06,64,,Allen Park,26-163-0001,AQS
12/28/06,99,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/29/06,82,,Allen Park,26-163-0001,AQS
12/30/06,91,,Allen Park,26-163-0001,AQS
12/31/06,82,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/1/07,23,,Allen Park,26-163-0001,AQS
1/2/07,24,,Allen Park,26-163-0001,AQS
1/3/07,108,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/4/07,73,,Allen Park,26-163-0001,AQS
1/5/07,44,,Allen Park,26-163-0001,AQS
1/6/07,56,,Southwestern H.S.,26-163-0015,AQS
1/7/07,73,,Allen Park,26-163-0001,AQS
1/8/07,27,,Allen Park,26-163-0001,AQS
1/9/07,51,,Allen Park,26-163-0001,AQS
1/10/07,35,,Allen Park,26-163-0001,AQS
1/11/07,43,,Allen Park,26-163-0001,AQS
1/12/07,83,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/13/07,39,,Allen Park,26-163-0001,AQS
1/14/07,55,,Allen Park,26-163-0001,AQS
1/15/07,38,,Port Huron,26-147-0005,AQS
1/16/07,28,,Allen Park,26-163-0001,AQS
1/17/07,56,,Allen Park,26-163-0001,AQS
1/18/07,81,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/19/07,62,,Allen Park,26-163-0001,AQS
1/20/07,49,,Allen Park,26-163-0001,AQS
1/21/07,67,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
1/22/07,77,,Allen Park,26-163-0001,AQS
1/23/07,62,,Allen Park,26-163-0001,AQS
1/24/07,62,,Southwestern H.S.,26-163-0015,AQS
1/25/07,18,,Allen Park,26-163-0001,AQS
1/26/07,55,,Allen Park,26-163-0001,AQS
1/27/07,73,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/28/07,26,,Allen Park,26-163-0001,AQS
1/29/07,55,,Allen Park,26-163-0001,AQS
1/30/07,77,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/31/07,62,,Allen Park,26-163-0001,AQS
2/1/07,63,,Allen Park,26-163-0001,AQS
2/2/07,81,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/3/07,28,,Allen Park,26-163-0001,AQS
2/4/07,28,,Allen Park,26-163-0001,AQS
2/5/07,85,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/6/07,51,,Allen Park,26-163-0001,AQS
2/7/07,51,,Allen Park,26-163-0001,AQS
2/8/07,73,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/9/07,51,,Allen Park,26-163-0001,AQS
2/10/07,51,,Allen Park,26-163-0001,AQS
2/11/07,98,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/12/07,76,,Allen Park,26-163-0001,AQS
2/13/07,38,,Allen Park,26-163-0001,AQS
2/14/07,25,,Southwestern H.S.,26-163-0015,AQS
2/15/07,36,,Allen Park,26-163-0001,AQS
2/16/07,63,,Allen Park,26-163-0001,AQS
2/17/07,90,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/18/07,102,,Allen Park,26-163-0001,AQS
