Date,Carbon Monoxide AQI Value,Main Pollutant,Site Name,Site ID,Source
4/29/13,9,,ELIZA-NR,26-163-0093,AQS
4/30/13,9,,ELIZA-NR,26-163-0093,AQS
5/1/13,13,,ELIZA-NR,26-163-0093,AQS
5/2/13,18,,ELIZA-NR,26-163-0093,AQS
5/3/13,8,,ELIZA-NR,26-163-0093,AQS
5/4/13,7,,ELIZA-NR,26-163-0093,AQS
5/5/13,6,,ELIZA-NR,26-163-0093,AQS
5/6/13,7,,ELIZA-NR,26-163-0093,AQS
5/7/13,11,,MARK TWAIN MIDDLE SCHOOL,26-163-1009,AQS
5/8/13,8,,ELIZA-NR,26-163-0093,AQS
5/9/13,9,,ELIZA-NR,26-163-0093,AQS
5/10/13,7,,ELIZA-NR,26-163-0093,AQS
5/11/13,6,,ELIZA-NR,26-163-0093,AQS
5/12/13,3,,ELIZA-NR,26-163-0093,AQS
5/13/13,6,,ELIZA-NR,26-163-0093,AQS
5/14/13,7,,ELIZA-NR,26-163-0093,AQS
5/15/13,9,,ELIZA-NR,26-163-0093,AQS
5/16/13,15,,ELIZA-NR,26-163-0093,AQS
5/17/13,6,,ELIZA-NR,26-163-0093,AQS
5/18/13,6,,ELIZA-NR,26-163-0093,AQS
5/19/13,9,,ELIZA-NR,26-163-0093,AQS
5/20/13,10,,ELIZA-NR,26-163-0093,AQS
5/21/13,8,,ELIZA-NR,26-163-0093,AQS
5/22/13,8,,ELIZA-NR,26-163-0093,AQS
5/23/13,8,,ELIZA-NR,26-163-0093,AQS
5/24/13,5,,NORTHWEST,26-163-1005,AQS
5/25/13,6,,ELIZA-NR,26-163-0093,AQS
5/26/13,7,,MARK TWAIN MIDDLE SCHOOL,26-163-1009,AQS
5/27/13,7,,ELIZA-NR,26-163-0093,AQS
5/28/13,11,,ELIZA-NR,26-163-0093,AQS
5/29/13,10,,ELIZA-NR,26-163-0093,AQS
5/30/13,11,,ELIZA-NR,26-163-0093,AQS
5/31/13,11,,ELIZA-NR,26-163-0093,AQS
6/1/13,8,,ELIZA-NR,26-163-0093,AQS
6/2/13,8,,ELIZA-NR,26-163-0093,AQS
6/3/13,6,,ELIZA-NR,26-163-0093,AQS
6/4/13,7,,ELIZA-NR,26-163-0093,AQS
6/5/13,6,,ELIZA-NR,26-163-0093,AQS
6/6/13,5,,ELIZA-NR,26-163-0093,AQS
6/7/13,5,,ELIZA-NR,26-163-0093,AQS
6/8/13,9,,ELIZA-NR,26-163-0093,AQS
6/9/13,10,,ELIZA-NR,26-163-0093,AQS
6/10/13,11,,ELIZA-NR,26-163-0093,AQS
6/11/13,10,,ELIZA-NR,26-163-0093,AQS
6/12/13,11,,ELIZA-NR,26-163-0093,AQS
6/13/13,9,,ELIZA-NR,26-163-0093,AQS
6/14/13,7,,ELIZA-NR,26-163-0093,AQS
6/15/13,9,,ELIZA-NR,26-163-0093,AQS
6/16/13,9,,ELIZA-NR,26-163-0093,AQS
6/17/13,8,,ELIZA-NR,26-163-0093,AQS
6/18/13,5,,ELIZA-NR,26-163-0093,AQS
6/19/13,8,,ELIZA-NR,26-163-0093,AQS
6/20/13,9,,ELIZA-NR,26-163-0093,AQS
6/21/13,10,,ELIZA-NR,26-163-0093,AQS
6/22/13,10,,ELIZA-NR,26-163-0093,AQS
6/23/13,9,,ELIZA-NR,26-163-0093,AQS
6/24/13,9,,ELIZA-NR,26-163-0093,AQS
6/25/13,9,,ELIZA-NR,26-163-0093,AQS
6/26/13,9,,ELIZA-NR,26-163-0093,AQS
6/27/13,9,,ELIZA-NR,26-163-0093,AQS
6/28/13,9,,ELIZA-NR,26-163-0093,AQS
6/29/13,7,,ELIZA-NR,26-163-0093,AQS
6/30/13,5,,ELIZA-NR,26-163-0093,AQS
7/1/13,7,,ELIZA-NR,26-163-0093,AQS
7/2/13,7,,ELIZA-NR,26-163-0093,AQS
7/3/13,10,,ELIZA-NR,26-163-0093,AQS
7/4/13,10,,ELIZA-NR,26-163-0093,AQS
7/5/13,9,,ELIZA-NR,26-163-0093,AQS
7/6/13,9,,ELIZA-NR,26-163-0093,AQS
7/7/13,8,,ELIZA-NR,26-163-0093,AQS
7/8/13,10,,ELIZA-NR,26-163-0093,AQS
7/9/13,9,,ELIZA-NR,26-163-0093,AQS
7/10/13,10,,ELIZA-NR,26-163-0093,AQS
7/11/13,9,,NORTHWEST,26-163-1005,AQS
7/12/13,7,,ELIZA-NR,26-163-0093,AQS
7/13/13,8,,ELIZA-NR,26-163-0093,AQS
7/14/13,9,,ELIZA-NR,26-163-0093,AQS
7/15/13,11,,ELIZA-NR,26-163-0093,AQS
7/16/13,13,,ELIZA-NR,26-163-0093,AQS
7/17/13,10,,ELIZA-NR,26-163-0093,AQS
7/18/13,11,,ELIZA-NR,26-163-0093,AQS
7/19/13,10,,ELIZA-NR,26-163-0093,AQS
7/20/13,8,,ELIZA-NR,26-163-0093,AQS
7/21/13,8,,ELIZA-NR,26-163-0093,AQS
7/22/13,10,,ELIZA-NR,26-163-0093,AQS
7/23/13,10,,ELIZA-NR,26-163-0093,AQS
7/24/13,6,,NORTHWEST,26-163-1005,AQS
7/25/13,8,,ELIZA-NR,26-163-0093,AQS
7/26/13,9,,ELIZA-NR,26-163-0093,AQS
7/27/13,9,,ELIZA-NR,26-163-0093,AQS
7/28/13,6,,ELIZA-NR,26-163-0093,AQS
7/29/13,7,,ELIZA-NR,26-163-0093,AQS
7/30/13,8,,ELIZA-NR,26-163-0093,AQS
7/31/13,10,,ELIZA-NR,26-163-0093,AQS
8/1/13,8,,ELIZA-NR,26-163-0093,AQS
8/2/13,9,,ELIZA-NR,26-163-0093,AQS
8/3/13,8,,ELIZA-NR,26-163-0093,AQS
8/4/13,5,,ELIZA-NR,26-163-0093,AQS
8/5/13,9,,ELIZA-NR,26-163-0093,AQS
8/6/13,9,,ELIZA-NR,26-163-0093,AQS
8/7/13,10,,ELIZA-NR,26-163-0093,AQS
8/8/13,9,,ELIZA-NR,26-163-0093,AQS
8/9/13,6,,ELIZA-NR,26-163-0093,AQS
8/10/13,6,,ELIZA-NR,26-163-0093,AQS
8/11/13,8,,ELIZA-NR,26-163-0093,AQS
8/12/13,10,,ELIZA-NR,26-163-0093,AQS
8/13/13,9,,ELIZA-NR,26-163-0093,AQS
8/14/13,6,,ELIZA-NR,26-163-0093,AQS
8/15/13,8,,ELIZA-NR,26-163-0093,AQS
8/16/13,9,,ELIZA-NR,26-163-0093,AQS
8/17/13,13,,Allen Park,26-163-0001,AQS
8/18/13,11,,ELIZA-NR,26-163-0093,AQS
8/19/13,13,,ELIZA-NR,26-163-0093,AQS
8/20/13,10,,ELIZA-NR,26-163-0093,AQS
8/21/13,10,,ELIZA-NR,26-163-0093,AQS
8/22/13,9,,ELIZA-NR,26-163-0093,AQS
8/23/13,6,,ELIZA-NR,26-163-0093,AQS
8/24/13,8,,ELIZA-NR,26-163-0093,AQS
8/25/13,10,,ELIZA-NR,26-163-0093,AQS
8/26/13,9,,ELIZA-NR,26-163-0093,AQS
8/27/13,11,,ELIZA-NR,26-163-0093,AQS
8/28/13,10,,ELIZA-NR,26-163-0093,AQS
8/29/13,11,,ELIZA-NR,26-163-0093,AQS
8/30/13,14,,ELIZA-NR,26-163-0093,AQS
8/31/13,8,,ELIZA-NR,26-163-0093,AQS
9/1/13,10,,ELIZA-NR,26-163-0093,AQS
9/2/13,9,,ELIZA-NR,26-163-0093,AQS
9/3/13,7,,ELIZA-NR,26-163-0093,AQS
9/4/13,9,,ELIZA-NR,26-163-0093,AQS
9/5/13,5,,ELIZA-NR,26-163-0093,AQS
9/6/13,9,,ELIZA-NR,26-163-0093,AQS
9/7/13,10,,ELIZA-NR,26-163-0093,AQS
9/8/13,10,,ELIZA-NR,26-163-0093,AQS
9/9/13,11,,ELIZA-NR,26-163-0093,AQS
9/10/13,11,,ELIZA-NR,26-163-0093,AQS
9/11/13,11,,ELIZA-NR,26-163-0093,AQS
9/12/13,8,,ELIZA-NR,26-163-0093,AQS
9/13/13,5,,ELIZA-NR,26-163-0093,AQS
9/14/13,8,,ELIZA-NR,26-163-0093,AQS
9/15/13,9,,ELIZA-NR,26-163-0093,AQS
9/16/13,7,,ELIZA-NR,26-163-0093,AQS
9/17/13,7,,ELIZA-NR,26-163-0093,AQS
9/18/13,10,,ELIZA-NR,26-163-0093,AQS
9/19/13,10,,ELIZA-NR,26-163-0093,AQS
9/20/13,10,,ELIZA-NR,26-163-0093,AQS
9/21/13,8,,ELIZA-NR,26-163-0093,AQS
9/22/13,3,,ELIZA-NR,26-163-0093,AQS
9/23/13,6,,ELIZA-NR,26-163-0093,AQS
9/24/13,8,,Allen Park,26-163-0001,AQS
9/25/13,9,,ELIZA-NR,26-163-0093,AQS
9/26/13,10,,ELIZA-NR,26-163-0093,AQS
9/27/13,10,,ELIZA-NR,26-163-0093,AQS
9/28/13,9,,ELIZA-NR,26-163-0093,AQS
9/29/13,9,,ELIZA-NR,26-163-0093,AQS
9/30/13,9,,ELIZA-NR,26-163-0093,AQS
10/1/13,10,,ELIZA-NR,26-163-0093,AQS
10/2/13,9,,ELIZA-NR,26-163-0093,AQS
10/3/13,11,,ELIZA-NR,26-163-0093,AQS
10/4/13,11,,ELIZA-NR,26-163-0093,AQS
10/5/13,10,,ELIZA-NR,26-163-0093,AQS
10/6/13,8,,ELIZA-NR,26-163-0093,AQS
10/7/13,7,,ELIZA-NR,26-163-0093,AQS
10/8/13,10,,ELIZA-NR,26-163-0093,AQS
10/9/13,11,,ELIZA-NR,26-163-0093,AQS
10/10/13,10,,Allen Park,26-163-0001,AQS
10/11/13,10,,ELIZA-NR,26-163-0093,AQS
10/12/13,13,,ELIZA-NR,26-163-0093,AQS
10/13/13,8,,ELIZA-NR,26-163-0093,AQS
10/14/13,7,,ELIZA-NR,26-163-0093,AQS
10/15/13,10,,ELIZA-NR,26-163-0093,AQS
10/16/13,8,,ELIZA-NR,26-163-0093,AQS
10/17/13,10,,ELIZA-NR,26-163-0093,AQS
10/18/13,9,,ELIZA-NR,26-163-0093,AQS
10/19/13,8,,ELIZA-NR,26-163-0093,AQS
10/20/13,8,,ELIZA-NR,26-163-0093,AQS
10/21/13,8,,ELIZA-NR,26-163-0093,AQS
10/22/13,8,,ELIZA-NR,26-163-0093,AQS
10/23/13,6,,ELIZA-NR,26-163-0093,AQS
10/24/13,7,,ELIZA-NR,26-163-0093,AQS
10/25/13,7,,ELIZA-NR,26-163-0093,AQS
10/26/13,7,,ELIZA-NR,26-163-0093,AQS
10/27/13,7,,ELIZA-NR,26-163-0093,AQS
10/28/13,8,,ELIZA-NR,26-163-0093,AQS
10/29/13,7,,ELIZA-NR,26-163-0093,AQS
10/30/13,13,,Allen Park,26-163-0001,AQS
10/31/13,9,,ELIZA-NR,26-163-0093,AQS
11/1/13,8,,ELIZA-NR,26-163-0093,AQS
11/2/13,7,,ELIZA-NR,26-163-0093,AQS
11/3/13,7,,ELIZA-NR,26-163-0093,AQS
11/4/13,9,,ELIZA-NR,26-163-0093,AQS
11/5/13,11,,ELIZA-NR,26-163-0093,AQS
11/6/13,9,,ELIZA-NR,26-163-0093,AQS
11/7/13,5,,ELIZA-NR,26-163-0093,AQS
11/8/13,10,,ELIZA-NR,26-163-0093,AQS
11/9/13,10,,ELIZA-NR,26-163-0093,AQS
11/10/13,7,,ELIZA-NR,26-163-0093,AQS
11/11/13,7,,ELIZA-NR,26-163-0093,AQS
11/12/13,3,,NORTHWEST,26-163-1005,AQS
11/13/13,8,,ELIZA-NR,26-163-0093,AQS
11/14/13,6,,ELIZA-NR,26-163-0093,AQS
11/15/13,8,,ELIZA-NR,26-163-0093,AQS
11/16/13,8,,ELIZA-NR,26-163-0093,AQS
11/17/13,6,,ELIZA-NR,26-163-0093,AQS
11/18/13,5,,ELIZA-NR,26-163-0093,AQS
11/19/13,9,,ELIZA-NR,26-163-0093,AQS
11/20/13,11,,ELIZA-NR,26-163-0093,AQS
11/21/13,9,,ELIZA-NR,26-163-0093,AQS
11/22/13,8,,ELIZA-NR,26-163-0093,AQS
11/23/13,6,,ELIZA-NR,26-163-0093,AQS
11/24/13,7,,ELIZA-NR,26-163-0093,AQS
11/25/13,7,,ELIZA-NR,26-163-0093,AQS
11/26/13,9,,ELIZA-NR,26-163-0093,AQS
11/27/13,6,,ELIZA-NR,26-163-0093,AQS
11/28/13,7,,ELIZA-NR,26-163-0093,AQS
11/29/13,17,,ELIZA-NR,26-163-0093,AQS
11/30/13,10,,ELIZA-NR,26-163-0093,AQS
12/1/13,9,,ELIZA-NR,26-163-0093,AQS
12/2/13,9,,ELIZA-NR,26-163-0093,AQS
12/3/13,11,,ELIZA-NR,26-163-0093,AQS
12/4/13,11,,ELIZA-NR,26-163-0093,AQS
12/5/13,7,,ELIZA-NR,26-163-0093,AQS
12/6/13,3,,ELIZA-NR,26-163-0093,AQS
12/7/13,3,,Allen Park,26-163-0001,AQS
12/8/13,5,,Allen Park,26-163-0001,AQS
12/9/13,6,,ELIZA-NR,26-163-0093,AQS
12/10/13,6,,ELIZA-NR,26-163-0093,AQS
12/11/13,7,,ELIZA-NR,26-163-0093,AQS
12/12/13,7,,ELIZA-NR,26-163-0093,AQS
12/13/13,8,,ELIZA-NR,26-163-0093,AQS
12/14/13,5,,Allen Park,26-163-0001,AQS
12/15/13,5,,Allen Park,26-163-0001,AQS
12/16/13,10,,ELIZA-NR,26-163-0093,AQS
12/17/13,9,,ELIZA-NR,26-163-0093,AQS
12/18/13,8,,ELIZA-NR,26-163-0093,AQS
12/19/13,17,,ELIZA-NR,26-163-0093,AQS
12/20/13,16,,ELIZA-NR,26-163-0093,AQS
12/21/13,7,,Allen Park,26-163-0001,AQS
12/22/13,7,,ELIZA-NR,26-163-0093,AQS
12/23/13,7,,ELIZA-NR,26-163-0093,AQS
12/24/13,6,,ELIZA-NR,26-163-0093,AQS
12/25/13,11,,ELIZA-NR,26-163-0093,AQS
12/26/13,7,,ELIZA-NR,26-163-0093,AQS
12/27/13,8,,ELIZA-NR,26-163-0093,AQS
12/28/13,7,,ELIZA-NR,26-163-0093,AQS
12/29/13,6,,ELIZA-NR,26-163-0093,AQS
12/30/13,7,,ELIZA-NR,26-163-0093,AQS
12/31/13,6,,ELIZA-NR,26-163-0093,AQS
1/1/14,3,,ELIZA-NR,26-163-0093,AQS
1/2/14,3,,ELIZA-NR,26-163-0093,AQS
1/3/14,7,,ELIZA-NR,26-163-0093,AQS
1/4/14,6,,ELIZA-NR,26-163-0093,AQS
1/5/14,8,,ELIZA-NR,26-163-0093,AQS
1/6/14,3,,ELIZA-NR,26-163-0093,AQS
1/7/14,3,,ELIZA-NR,26-163-0093,AQS
1/8/14,9,,ELIZA-NR,26-163-0093,AQS
1/9/14,18,,ELIZA-NR,26-163-0093,AQS
1/10/14,10,,ELIZA-NR,26-163-0093,AQS
1/11/14,8,,ELIZA-NR,26-163-0093,AQS
1/12/14,5,,ELIZA-NR,26-163-0093,AQS
1/13/14,7,,ELIZA-NR,26-163-0093,AQS
1/14/14,9,,ELIZA-NR,26-163-0093,AQS
1/15/14,5,,ELIZA-NR,26-163-0093,AQS
1/16/14,5,,ELIZA-NR,26-163-0093,AQS
1/17/14,7,,ELIZA-NR,26-163-0093,AQS
1/18/14,7,,ELIZA-NR,26-163-0093,AQS
1/19/14,7,,ELIZA-NR,26-163-0093,AQS
1/20/14,3,,ELIZA-NR,26-163-0093,AQS
1/21/14,13,,NORTHWEST,26-163-1005,AQS
1/22/14,9,,ELIZA-NR,26-163-0093,AQS
1/23/14,5,,ELIZA-NR,26-163-0093,AQS
1/24/14,7,,ELIZA-NR,26-163-0093,AQS
1/25/14,3,,ELIZA-NR,26-163-0093,AQS
1/26/14,6,,ELIZA-NR,26-163-0093,AQS
1/27/14,5,,ELIZA-NR,26-163-0093,AQS
1/28/14,6,,ELIZA-NR,26-163-0093,AQS
1/29/14,6,,ELIZA-NR,26-163-0093,AQS
1/30/14,6,,ELIZA-NR,26-163-0093,AQS
1/31/14,8,,ELIZA-NR,26-163-0093,AQS
2/1/14,13,,ELIZA-NR,26-163-0093,AQS
2/2/14,9,,ELIZA-NR,26-163-0093,AQS
2/3/14,10,,ELIZA-NR,26-163-0093,AQS
2/4/14,17,,ELIZA-NR,26-163-0093,AQS
2/5/14,6,,West corner,26-163-1006,AQS
2/6/14,13,,ELIZA-NR,26-163-0093,AQS
2/7/14,7,,ELIZA-NR,26-163-0093,AQS
2/8/14,7,,ELIZA-NR,26-163-0093,AQS
2/9/14,6,,ELIZA-NR,26-163-0093,AQS
2/10/14,6,,West corner,26-163-1006,AQS
2/11/14,8,,ELIZA-NR,26-163-0093,AQS
2/12/14,14,,ELIZA-NR,26-163-0093,AQS
2/13/14,10,,ELIZA-NR,26-163-0093,AQS
2/14/14,8,,ELIZA-NR,26-163-0093,AQS
2/15/14,8,,ELIZA-NR,26-163-0093,AQS
2/16/14,11,,ELIZA-NR,26-163-0093,AQS
2/17/14,10,,ELIZA-NR,26-163-0093,AQS
2/18/14,7,,ELIZA-NR,26-163-0093,AQS
2/19/14,8,,ELIZA-NR,26-163-0093,AQS
2/20/14,9,,ELIZA-NR,26-163-0093,AQS
2/21/14,7,,ELIZA-NR,26-163-0093,AQS
2/22/14,6,,ELIZA-NR,26-163-0093,AQS
2/23/14,6,,ELIZA-NR,26-163-0093,AQS
2/24/14,5,,ELIZA-NR,26-163-0093,AQS
2/25/14,6,,ELIZA-NR,26-163-0093,AQS
2/26/14,6,,ELIZA-NR,26-163-0093,AQS
2/27/14,5,,ELIZA-NR,26-163-0093,AQS
2/28/14,7,,ELIZA-NR,26-163-0093,AQS
3/1/14,9,,ELIZA-NR,26-163-0093,AQS
3/2/14,3,,ELIZA-NR,26-163-0093,AQS
3/3/14,8,,ELIZA-NR,26-163-0093,AQS
3/4/14,8,,ELIZA-NR,26-163-0093,AQS
3/5/14,7,,ELIZA-NR,26-163-0093,AQS
3/6/14,7,,ELIZA-NR,26-163-0093,AQS
3/7/14,16,,ELIZA-NR,26-163-0093,AQS
3/8/14,9,,ELIZA-NR,26-163-0093,AQS
3/9/14,7,,ELIZA-NR,26-163-0093,AQS
3/10/14,8,,ELIZA-NR,26-163-0093,AQS
3/11/14,14,,ELIZA-NR,26-163-0093,AQS
3/12/14,6,,ELIZA-NR,26-163-0093,AQS
3/13/14,7,,ELIZA-NR,26-163-0093,AQS
3/14/14,9,,ELIZA-NR,26-163-0093,AQS
3/15/14,6,,ELIZA-NR,26-163-0093,AQS
3/16/14,3,,(Northeast corner),26-163-1008,AQS
3/17/14,5,,ELIZA-NR,26-163-0093,AQS
3/18/14,8,,ELIZA-NR,26-163-0093,AQS
3/19/14,7,,ELIZA-NR,26-163-0093,AQS
3/20/14,5,,ELIZA-NR,26-163-0093,AQS
3/21/14,10,,ELIZA-NR,26-163-0093,AQS
3/22/14,6,,ELIZA-NR,26-163-0093,AQS
3/23/14,3,,NORTHWEST,26-163-1005,AQS
3/24/14,5,,ELIZA-NR,26-163-0093,AQS
3/25/14,7,,ELIZA-NR,26-163-0093,AQS
3/26/14,6,,ELIZA-NR,26-163-0093,AQS
3/27/14,7,,ELIZA-NR,26-163-0093,AQS
3/28/14,6,,ELIZA-NR,26-163-0093,AQS
3/29/14,3,,Allen Park,26-163-0001,AQS
3/30/14,6,,ELIZA-NR,26-163-0093,AQS
3/31/14,14,,ELIZA-NR,26-163-0093,AQS
4/1/14,7,,ELIZA-NR,26-163-0093,AQS
4/2/14,5,,ELIZA-NR,26-163-0093,AQS
4/3/14,5,,ELIZA-NR,26-163-0093,AQS
4/4/14,9,,ELIZA-NR,26-163-0093,AQS
4/5/14,6,,Allen Park,26-163-0001,AQS
4/6/14,15,,MARK TWAIN MIDDLE SCHOOL,26-163-1009,AQS
4/7/14,6,,ELIZA-NR,26-163-0093,AQS
4/8/14,5,,ELIZA-NR,26-163-0093,AQS
4/9/14,5,,ELIZA-NR,26-163-0093,AQS
4/10/14,5,,ELIZA-NR,26-163-0093,AQS
4/11/14,8,,ELIZA-NR,26-163-0093,AQS
4/12/14,13,,ELIZA-NR,26-163-0093,AQS
4/13/14,6,,ELIZA-NR,26-163-0093,AQS
4/14/14,5,,ELIZA-NR,26-163-0093,AQS
4/15/14,5,,(Northeast corner),26-163-1008,AQS
4/16/14,10,,ELIZA-NR,26-163-0093,AQS
4/17/14,6,,ELIZA-NR,26-163-0093,AQS
4/18/14,9,,ELIZA-NR,26-163-0093,AQS
4/19/14,5,,ELIZA-NR,26-163-0093,AQS
4/20/14,8,,ELIZA-NR,26-163-0093,AQS
4/21/14,8,,ELIZA-NR,26-163-0093,AQS
4/22/14,6,,West corner,26-163-1006,AQS
4/23/14,5,,ELIZA-NR,26-163-0093,AQS
4/24/14,5,,ELIZA-NR,26-163-0093,AQS
4/25/14,7,,ELIZA-NR,26-163-0093,AQS
4/26/14,10,,ELIZA-NR,26-163-0093,AQS
4/27/14,3,,ELIZA-NR,26-163-0093,AQS
4/28/14,3,,ELIZA-NR,26-163-0093,AQS
4/29/14,6,,ELIZA-NR,26-163-0093,AQS
4/30/14,6,,ELIZA-NR,26-163-0093,AQS
5/1/14,6,,ELIZA-NR,26-163-0093,AQS
5/2/14,6,,ELIZA-NR,26-163-0093,AQS
5/3/14,5,,ELIZA-NR,26-163-0093,AQS
5/4/14,5,,ELIZA-NR,26-163-0093,AQS
5/5/14,7,,ELIZA-NR,26-163-0093,AQS
5/6/14,6,,ELIZA-NR,26-163-0093,AQS
5/7/14,5,,ELIZA-NR,26-163-0093,AQS
5/8/14,7,,ELIZA-NR,26-163-0093,AQS
5/9/14,7,,ELIZA-NR,26-163-0093,AQS
5/10/14,5,,ELIZA-NR,26-163-0093,AQS
5/11/14,10,,ELIZA-NR,26-163-0093,AQS
5/12/14,8,,ELIZA-NR,26-163-0093,AQS
5/13/14,8,,ELIZA-NR,26-163-0093,AQS
5/14/14,5,,ELIZA-NR,26-163-0093,AQS
5/15/14,7,,Allen Park,26-163-0001,AQS
5/16/14,5,,ELIZA-NR,26-163-0093,AQS
5/17/14,7,,ELIZA-NR,26-163-0093,AQS
5/18/14,8,,ELIZA-NR,26-163-0093,AQS
5/19/14,8,,ELIZA-NR,26-163-0093,AQS
5/20/14,6,,ELIZA-NR,26-163-0093,AQS
5/21/14,9,,ELIZA-NR,26-163-0093,AQS
5/22/14,6,,NORTHWEST,26-163-1005,AQS
5/23/14,5,,ELIZA-NR,26-163-0093,AQS
5/24/14,9,,ELIZA-NR,26-163-0093,AQS
5/25/14,10,,ELIZA-NR,26-163-0093,AQS
5/26/14,8,,ELIZA-NR,26-163-0093,AQS
5/27/14,7,,ELIZA-NR,26-163-0093,AQS
5/28/14,6,,ELIZA-NR,26-163-0093,AQS
5/29/14,6,,ELIZA-NR,26-163-0093,AQS
5/30/14,7,,ELIZA-NR,26-163-0093,AQS
5/31/14,8,,ELIZA-NR,26-163-0093,AQS
6/1/14,7,,ELIZA-NR,26-163-0093,AQS
6/2/14,8,,ELIZA-NR,26-163-0093,AQS
6/3/14,6,,ELIZA-NR,26-163-0093,AQS
6/4/14,8,,ELIZA-NR,26-163-0093,AQS
6/5/14,7,,ELIZA-NR,26-163-0093,AQS
6/6/14,7,,ELIZA-NR,26-163-0093,AQS
6/7/14,10,,Eliza Downwind,26-163-0094,AQS
6/8/14,7,,(Northeast corner),26-163-1008,AQS
6/9/14,6,,ELIZA-NR,26-163-0093,AQS
6/10/14,6,,Allen Park,26-163-0001,AQS
6/11/14,7,,ELIZA-NR,26-163-0093,AQS
6/12/14,8,,ELIZA-NR,26-163-0093,AQS
6/13/14,7,,ELIZA-NR,26-163-0093,AQS
6/14/14,5,,ELIZA-NR,26-163-0093,AQS
6/15/14,7,,ELIZA-NR,26-163-0093,AQS
6/16/14,7,,ELIZA-NR,26-163-0093,AQS
6/17/14,10,,ELIZA-NR,26-163-0093,AQS
6/18/14,8,,ELIZA-NR,26-163-0093,AQS
6/19/14,7,,ELIZA-NR,26-163-0093,AQS
6/20/14,6,,ELIZA-NR,26-163-0093,AQS
6/21/14,8,,ELIZA-NR,26-163-0093,AQS
6/22/14,8,,ELIZA-NR,26-163-0093,AQS
6/23/14,8,,ELIZA-NR,26-163-0093,AQS
6/24/14,8,,ELIZA-NR,26-163-0093,AQS
6/25/14,6,,Allen Park,26-163-0001,AQS
6/26/14,6,,ELIZA-NR,26-163-0093,AQS
6/27/14,8,,ELIZA-NR,26-163-0093,AQS
6/28/14,9,,ELIZA-NR,26-163-0093,AQS
6/29/14,5,,Eliza Downwind,26-163-0094,AQS
6/30/14,7,,ELIZA-NR,26-163-0093,AQS
7/1/14,6,,ELIZA-NR,26-163-0093,AQS
7/2/14,5,,ELIZA-NR,26-163-0093,AQS
7/3/14,6,,ELIZA-NR,26-163-0093,AQS
7/4/14,7,,ELIZA-NR,26-163-0093,AQS
7/5/14,13,,ELIZA-NR,26-163-0093,AQS
7/6/14,8,,ELIZA-NR,26-163-0093,AQS
7/7/14,7,,ELIZA-NR,26-163-0093,AQS
7/8/14,7,,ELIZA-NR,26-163-0093,AQS
7/9/14,5,,ELIZA-NR,26-163-0093,AQS
7/10/14,8,,ELIZA-NR,26-163-0093,AQS
7/11/14,7,,ELIZA-NR,26-163-0093,AQS
7/12/14,8,,ELIZA-NR,26-163-0093,AQS
7/13/14,7,,ELIZA-NR,26-163-0093,AQS
7/14/14,8,,ELIZA-NR,26-163-0093,AQS
7/15/14,7,,ELIZA-NR,26-163-0093,AQS
7/16/14,3,,ELIZA-NR,26-163-0093,AQS
7/17/14,6,,ELIZA-NR,26-163-0093,AQS
7/18/14,9,,ELIZA-NR,26-163-0093,AQS
7/19/14,8,,ELIZA-NR,26-163-0093,AQS
7/20/14,10,,ELIZA-NR,26-163-0093,AQS
7/21/14,10,,ELIZA-NR,26-163-0093,AQS
7/22/14,8,,ELIZA-NR,26-163-0093,AQS
7/23/14,7,,ELIZA-NR,26-163-0093,AQS
7/24/14,5,,ELIZA-NR,26-163-0093,AQS
7/25/14,9,,ELIZA-NR,26-163-0093,AQS
7/26/14,7,,ELIZA-NR,26-163-0093,AQS
7/27/14,7,,ELIZA-NR,26-163-0093,AQS
7/28/14,6,,NORTHWEST,26-163-1005,AQS
7/29/14,6,,ELIZA-NR,26-163-0093,AQS
7/30/14,7,,ELIZA-NR,26-163-0093,AQS
7/31/14,7,,ELIZA-NR,26-163-0093,AQS
8/1/14,10,,ELIZA-NR,26-163-0093,AQS
8/2/14,10,,ELIZA-NR,26-163-0093,AQS
8/3/14,11,,(Northeast corner),26-163-1008,AQS
8/4/14,11,,ELIZA-NR,26-163-0093,AQS
8/5/14,10,,(Northeast corner),26-163-1008,AQS
8/6/14,9,,ELIZA-NR,26-163-0093,AQS
8/7/14,9,,ELIZA-NR,26-163-0093,AQS
8/8/14,7,,ELIZA-NR,26-163-0093,AQS
8/9/14,8,,ELIZA-NR,26-163-0093,AQS
8/10/14,7,,ELIZA-NR,26-163-0093,AQS
8/11/14,9,,(Northeast corner),26-163-1008,AQS
8/12/14,9,,ELIZA-NR,26-163-0093,AQS
8/13/14,6,,ELIZA-NR,26-163-0093,AQS
8/14/14,6,,ELIZA-NR,26-163-0093,AQS
8/15/14,7,,ELIZA-NR,26-163-0093,AQS
8/16/14,8,,ELIZA-NR,26-163-0093,AQS
8/17/14,7,,ELIZA-NR,26-163-0093,AQS
8/18/14,8,,ELIZA-NR,26-163-0093,AQS
8/19/14,8,,ELIZA-NR,26-163-0093,AQS
8/20/14,8,,ELIZA-NR,26-163-0093,AQS
8/21/14,8,,ELIZA-NR,26-163-0093,AQS
8/22/14,10,,(Northeast corner),26-163-1008,AQS
8/23/14,7,,ELIZA-NR,26-163-0093,AQS
